id,signup_method,gender,age,language,affiliate_channel,affiliate_provider,signup_app,first_device_type,first_browser,booking,treatment,total_actions,unique_actions,total_secs_elapsed,avg_secs_per_action
z3crmjf4kc,facebook,MALE,29.0,en,direct,direct,Web,Windows Desktop,Chrome,1,0,5,5,435191.0,108797.75
3mwdldsah5,basic,MALE,30.0,en,direct,direct,Web,Windows Desktop,IE,1,0,75,9,625526.0,8453.054054054053
6k5awg3zac,facebook,MALE,23.0,en,sem-brand,google,Web,Mac Desktop,Chrome,0,0,38,15,225429.0,6092.675675675676
da67z7zjb9,basic,MALE,31.0,en,direct,direct,Web,Mac Desktop,Safari,0,0,70,10,923635.0,13386.014492753624
bnbo9hz1a7,basic,MALE,23.0,en,direct,direct,Web,Windows Desktop,Chrome,1,0,59,24,888573.0,15060.559322033898
akwc24k131,facebook,FEMALE,31.0,en,sem-brand,google,Web,Mac Desktop,Firefox,0,0,104,9,1508128.0,14642.019417475727
sifw10s04v,basic,MALE,63.0,en,sem-brand,google,Web,Windows Desktop,Chrome,0,0,6,5,108630.0,21726.0
hzg68g3rxc,facebook,MALE,26.0,en,direct,direct,Web,Mac Desktop,Safari,0,0,10,6,120870.0,13430.0
0xdbci2bwu,facebook,MALE,31.0,ru,content,facebook,Web,iPad,Mobile Safari,0,0,68,10,1208928.0,18043.701492537315
y43u0ea2ax,basic,FEMALE,37.0,en,sem-brand,google,Web,Mac Desktop,Safari,0,0,38,13,922348.0,24928.324324324323
nxlvvhawm3,basic,FEMALE,34.0,en,sem-brand,google,Web,Windows Desktop,Chrome,0,0,161,24,2988312.0,18676.95
e3j4dsirwm,facebook,MALE,46.0,en,sem-brand,google,Web,Mac Desktop,Firefox,1,0,215,36,4324266.0,20206.85046728972
7rodwvx7h9,facebook,FEMALE,31.0,en,direct,direct,Web,Mac Desktop,Safari,1,0,31,16,1520978.0,49063.8064516129
h54hgkgoiq,basic,MALE,80.0,en,sem-non-brand,google,Web,Windows Desktop,IE,1,0,12,9,83099.0,6924.916666666667
73l5tqr3v7,basic,FEMALE,53.0,en,seo,google,Web,Mac Desktop,Chrome,1,0,81,23,2765794.0,34572.425
fjun2swi9b,basic,MALE,40.0,en,direct,direct,Web,Mac Desktop,Firefox,0,0,13,9,271867.0,22655.583333333332
cgor74jj2o,facebook,FEMALE,26.0,en,direct,direct,Web,Mac Desktop,Safari,1,0,181,31,2031595.0,11286.638888888889
5mbxhu2lht,facebook,FEMALE,60.0,en,direct,direct,Web,Mac Desktop,Chrome,1,0,31,10,1293013.0,43100.433333333334
6idd6yj0rb,basic,MALE,35.0,en,sem-brand,google,Web,Mac Desktop,Firefox,1,0,6,5,65307.0,10884.5
2979c6vkeu,basic,FEMALE,52.0,en,seo,facebook,Web,Windows Desktop,Firefox,0,0,11,9,149663.0,14966.3
g325fglhkk,facebook,FEMALE,23.0,en,direct,direct,Web,Windows Desktop,IE,0,0,73,7,973661.0,13523.069444444443
er26vptdi4,basic,MALE,20.0,en,direct,direct,Web,Windows Desktop,Chrome,0,0,18,11,694056.0,40826.82352941176
e3on62aj65,basic,FEMALE,24.0,en,direct,direct,Web,Windows Desktop,IE,0,0,24,11,845949.0,36780.391304347824
3y313gnjrv,basic,FEMALE,34.0,en,sem-non-brand,google,Web,iPad,Mobile Safari,1,0,25,8,761227.0,29277.96153846154
5xbd22ds0k,facebook,FEMALE,51.0,en,sem-brand,google,Web,Mac Desktop,Safari,1,0,227,13,2274303.0,10063.287610619467
3q94qpmmfu,facebook,MALE,36.0,en,direct,direct,Web,Windows Desktop,Firefox,1,0,72,29,2348648.0,32620.11111111111
1ngoy5a4x0,basic,FEMALE,29.0,en,sem-brand,google,Web,Mac Desktop,Safari,0,0,28,12,288905.0,10700.185185185184
dtx5lned8n,facebook,MALE,26.0,en,direct,direct,Web,Mac Desktop,Chrome,0,0,32,12,2758331.0,88978.41935483871
gteom7l07y,facebook,FEMALE,35.0,en,sem-brand,google,Web,Windows Desktop,Firefox,0,0,17,11,612851.0,38303.1875
kjydjwk549,basic,FEMALE,67.0,en,remarketing,google,Web,Mac Desktop,Safari,0,0,26,13,623311.0,24932.44
xzepcv92hs,basic,FEMALE,54.0,en,sem-non-brand,google,Web,iPad,Mobile Safari,0,0,136,21,4501468.0,33344.207407407404
htxh3bok5g,facebook,FEMALE,46.0,en,direct,direct,Web,Windows Desktop,Chrome,0,0,26,9,665417.0,26616.68
prsz6icpe8,facebook,MALE,34.0,en,direct,direct,iOS,iPhone,-unknown-,1,1,61,17,534475.0,8907.916666666666
hiouo3es21,basic,FEMALE,64.0,en,sem-brand,google,Web,Windows Desktop,Firefox,1,0,9,7,159630.0,17736.666666666668
dya4a9o8to,basic,FEMALE,39.0,en,direct,direct,Web,Mac Desktop,Chrome,1,0,34,12,437758.0,13265.39393939394
n5ihstxrkh,basic,FEMALE,33.0,en,sem-brand,google,Web,iPad,Mobile Safari,0,0,207,17,2113291.0,10111.44019138756
bdy9sazg3z,facebook,MALE,27.0,en,direct,direct,Web,Windows Desktop,Chrome,0,0,17,10,1940761.0,114162.41176470587
cgzfqsgcwv,facebook,FEMALE,33.0,en,content,google,Web,Android Tablet,IE,0,0,5,3,49194.0,12298.5
pe3m3uqmrg,basic,FEMALE,30.0,en,direct,direct,Web,iPad,Mobile Safari,0,0,13,9,199899.0,16658.25
70n7zucp9d,facebook,MALE,40.0,en,direct,direct,Android,Other/Unknown,-unknown-,1,0,127,17,2842803.0,22561.928571428572
7kjskx68r8,facebook,MALE,20.0,en,direct,direct,Web,Windows Desktop,Chrome,1,0,50,13,434056.0,8189.735849056604
tq9637w9c2,facebook,FEMALE,26.0,en,sem-non-brand,google,Web,Windows Desktop,Chrome,0,0,8,7,378009.0,54001.28571428572
xgq3el0q03,google,MALE,34.0,en,direct,direct,Android,Other/Unknown,-unknown-,1,0,105,10,1345481.0,12937.317307692309
cnjs9zhxhz,facebook,FEMALE,23.0,en,direct,direct,Moweb,iPhone,Mobile Safari,0,0,71,11,787909.0,11255.842857142858
os5wcy4hkq,facebook,FEMALE,24.0,en,direct,direct,Web,Windows Desktop,Chrome,0,0,227,16,4390458.0,19426.805309734515
ppwnu37qcx,facebook,MALE,77.0,en,direct,direct,Web,Mac Desktop,Firefox,1,0,102,23,4325745.0,39685.733944954125
ptyu3s63zw,facebook,FEMALE,23.0,en,direct,direct,Web,Mac Desktop,Safari,0,0,143,14,4055972.0,28563.183098591548
xrso6nelt8,facebook,FEMALE,31.0,en,direct,direct,iOS,Mac Desktop,Safari,1,1,92,24,2023852.0,22240.13186813187
8gwn81ormj,basic,FEMALE,25.0,en,sem-brand,google,Web,Mac Desktop,Safari,1,0,100,34,2213530.0,22135.3
vnm13e77x6,facebook,MALE,59.0,en,content,google,Web,Windows Desktop,Chrome,0,0,5,3,6342.0,1585.5
t2pbz5r74p,facebook,FEMALE,49.0,en,sem-non-brand,google,Web,Mac Desktop,Chrome,0,0,9,7,87064.0,10883.0
u0wgtfrh2q,facebook,MALE,32.0,en,sem-brand,google,Web,Windows Desktop,Chrome,1,0,77,13,2282985.0,28537.3125
ekfsmsgw9f,basic,FEMALE,32.0,en,content,google,Web,Mac Desktop,Safari,0,0,73,9,1097459.0,15242.486111111111
t9fbtb97t0,facebook,FEMALE,25.0,en,direct,direct,Web,Mac Desktop,Chrome,0,0,19,8,51669.0,2870.5
a2ub6m0v7o,basic,MALE,29.0,en,direct,direct,Web,Mac Desktop,Safari,0,0,104,22,4835595.0,46947.52427184466
2ofhwalf09,facebook,FEMALE,25.0,en,direct,direct,iOS,iPhone,-unknown-,0,1,308,15,2771095.0,9026.368078175896
i8seq2edpu,basic,MALE,50.0,en,sem-non-brand,google,Web,Windows Desktop,Chrome,1,0,236,31,2536416.0,10747.525423728814
ws2mnkazeu,basic,FEMALE,31.0,en,direct,direct,Web,iPhone,-unknown-,1,0,393,32,5358413.0,13669.420918367348
go9c4h0is2,facebook,MALE,28.0,en,sem-brand,google,Web,Windows Desktop,Chrome,1,0,26,16,835772.0,32145.07692307692
pc3mvkdqwk,facebook,FEMALE,28.0,en,direct,direct,iOS,iPhone,-unknown-,0,1,51,9,862926.0,17258.52
r1blli5i3c,facebook,MALE,36.0,en,sem-brand,google,Web,Windows Desktop,Firefox,1,0,72,17,2722536.0,37813.0
3zb9xm5105,facebook,FEMALE,33.0,en,remarketing,google,Web,Mac Desktop,Chrome,0,0,17,8,1052054.0,65753.375
oexcn36j3s,basic,FEMALE,35.0,en,direct,direct,Web,Mac Desktop,Chrome,1,0,93,36,3257911.0,35031.30107526882
xkzxkl64y3,facebook,FEMALE,32.0,en,content,google,Web,Mac Desktop,Chrome,0,0,14,7,110080.0,8467.692307692309
cl3waqzb6l,facebook,MALE,20.0,en,direct,direct,iOS,iPhone,-unknown-,0,1,17,8,35926.0,2245.375
4af3hoicff,basic,FEMALE,33.0,en,direct,direct,Web,Android Tablet,IE,1,0,5,4,1286023.0,321505.75
37vohz8kon,basic,FEMALE,30.0,en,sem-brand,google,Web,iPhone,Mobile Safari,1,0,54,25,1304506.0,24157.51851851852
fnlwliakpk,facebook,MALE,32.0,en,direct,direct,iOS,Mac Desktop,Safari,0,1,25,8,443417.0,18475.708333333332
ho7mmsgqk1,facebook,MALE,36.0,en,direct,direct,Web,Mac Desktop,Safari,1,0,172,22,2512541.0,14607.796511627908
426myabj5u,facebook,FEMALE,25.0,en,direct,direct,Web,Mac Desktop,Firefox,1,0,162,12,2112289.0,13119.80745341615
mnzfizxcv1,facebook,FEMALE,30.0,en,direct,direct,Web,iPad,Mobile Safari,1,0,66,24,2428704.0,36798.545454545456
mx5w8gaue5,facebook,FEMALE,31.0,en,sem-brand,google,Web,Mac Desktop,Firefox,0,0,63,15,760788.0,12270.774193548386
ak44fb7w6u,facebook,FEMALE,30.0,en,direct,direct,iOS,iPhone,-unknown-,0,1,167,7,1636640.0,9859.277108433736
6wurorn0hx,basic,FEMALE,25.0,zh,direct,direct,Android,Other/Unknown,-unknown-,1,0,140,12,1392618.0,9538.479452054797
d9zu6cn1g0,facebook,FEMALE,24.0,en,direct,direct,Web,Mac Desktop,Firefox,0,0,26,11,185304.0,7412.16
4jbpm5utsn,facebook,FEMALE,33.0,en,direct,direct,Web,iPad,Mobile Safari,1,0,10,6,19181.0,1743.7272727272727
jpeq31oq8w,facebook,FEMALE,25.0,en,direct,direct,iOS,iPhone,-unknown-,0,1,129,14,556396.0,4313.147286821705
7zjy8ycd63,basic,MALE,35.0,en,sem-non-brand,google,Web,Mac Desktop,Safari,0,0,21,14,374246.0,18712.3
wld7p8fbk8,facebook,MALE,30.0,en,sem-brand,google,Web,Mac Desktop,Chrome,0,0,19,10,378381.0,19914.78947368421
e4czus0iu5,facebook,MALE,45.0,en,direct,direct,Web,Mac Desktop,Safari,1,0,76,13,2017329.0,26897.72
y8y9j8r6jg,facebook,FEMALE,39.0,en,content,google,Web,Mac Desktop,Firefox,1,0,48,9,482031.0,10255.978723404256
z6hlnnkt0t,facebook,FEMALE,42.0,en,direct,direct,iOS,iPhone,-unknown-,0,1,10,5,274040.0,30448.88888888889
ha5hcogcb0,facebook,FEMALE,36.0,en,direct,direct,iOS,iPhone,-unknown-,0,1,81,11,732682.0,9158.525
xbvy773upo,basic,FEMALE,48.0,en,sem-brand,google,Web,Windows Desktop,IE,0,0,221,31,12438659.0,56539.35909090909
kgkpjygkmr,basic,FEMALE,53.0,en,sem-brand,google,Web,Windows Desktop,Firefox,0,0,26,15,2702858.0,103956.07692307692
2aa8a7za37,basic,FEMALE,30.0,en,direct,direct,Web,Mac Desktop,Chrome,0,0,46,7,813054.0,18067.866666666665
9bujdhaq0m,facebook,FEMALE,30.0,en,direct,direct,Web,Windows Desktop,Chrome,0,0,774,23,5838723.0,7553.3285899094435
lwu6nwsehl,facebook,MALE,32.0,en,direct,direct,Web,Windows Desktop,Chrome,1,0,143,14,2089627.0,14715.68309859155
9tpz4p6ptq,facebook,MALE,32.0,en,direct,direct,Moweb,iPhone,Mobile Safari,1,0,120,31,3752931.0,31015.95867768595
4er9s5ejf9,basic,MALE,40.0,en,seo,google,Web,Windows Desktop,Chrome,1,0,17,11,181365.0,10668.529411764706
b3okq275r6,basic,FEMALE,31.0,en,direct,direct,Web,Mac Desktop,Safari,1,0,62,20,1582736.0,25946.491803278688
x7nawhi8rk,facebook,MALE,34.0,en,seo,google,Web,Windows Desktop,Chrome,0,0,3,3,1164.0,388.0
br10377gor,basic,MALE,43.0,en,direct,direct,Web,Windows Desktop,Firefox,0,0,27,14,926628.0,35639.53846153846
nq0y35scoz,google,MALE,34.0,en,direct,direct,Android,Other/Unknown,-unknown-,1,0,75,14,576495.0,7790.472972972973
2jg2pzf1h7,basic,MALE,48.0,en,sem-non-brand,google,Web,iPad,Mobile Safari,1,0,232,40,7024508.0,30278.05172413793
hpn7lmgo6g,facebook,FEMALE,27.0,en,direct,direct,Android,Other/Unknown,-unknown-,0,0,35,10,159021.0,4677.088235294118
igx0g2fubt,basic,FEMALE,60.0,en,direct,direct,Web,Windows Desktop,IE,0,0,21,11,1099797.0,54989.85
ebldoendy3,facebook,MALE,24.0,en,direct,direct,Web,Mac Desktop,Chrome,1,0,6,5,9037.0,1807.4
ui28mvl9xn,facebook,MALE,34.0,en,direct,direct,Android,Other/Unknown,-unknown-,1,0,40,12,590416.0,15138.871794871797
n4akcl3lgo,facebook,MALE,20.0,en,direct,direct,iOS,iPhone,-unknown-,0,1,346,12,2424247.0,7026.802898550724
li78ir8ed6,basic,FEMALE,24.0,en,direct,direct,Web,Windows Desktop,Firefox,1,0,53,13,2639999.0,50769.21153846154
6a3k6o10n4,facebook,FEMALE,42.0,en,direct,direct,iOS,iPhone,-unknown-,0,1,311,11,2982492.0,9620.94193548387
ncv57r3cuw,facebook,FEMALE,26.0,en,direct,direct,iOS,iPhone,-unknown-,0,1,22,7,100409.0,4781.380952380952
cyfb6vcw06,facebook,MALE,46.0,zh,direct,direct,Moweb,iPad,Mobile Safari,1,0,19,9,414201.0,23011.166666666668
xlubdqexus,facebook,FEMALE,26.0,en,direct,direct,Web,Mac Desktop,Chrome,0,0,140,10,2362208.0,16994.30215827338
p7sho5hh59,basic,MALE,20.0,en,direct,direct,Moweb,iPhone,-unknown-,1,0,95,17,786720.0,8369.36170212766
m0y97k106x,facebook,FEMALE,62.0,ko,direct,direct,Web,Windows Desktop,IE,0,0,2,2,1470.0,1470.0
magmji9980,facebook,MALE,27.0,en,direct,direct,iOS,iPhone,-unknown-,0,1,33,8,275849.0,8620.28125
56ohyrh2cz,facebook,FEMALE,44.0,en,direct,direct,Web,Mac Desktop,Silk,1,0,104,18,1387418.0,13340.557692307691
sj1m0a7o61,facebook,FEMALE,42.0,en,direct,direct,Web,iPad,Mobile Safari,1,0,189,15,1973438.0,10441.4708994709
fwze6czd8v,facebook,MALE,38.0,en,direct,direct,iOS,iPhone,-unknown-,0,1,71,11,2030311.0,29004.442857142854
ugvjsnwy5o,basic,FEMALE,56.0,en,direct,direct,Web,iPad,Mobile Safari,1,0,24,9,597344.0,25971.478260869564
u9uqbpgzsx,facebook,MALE,29.0,en,direct,direct,Web,Mac Desktop,Safari,0,0,64,22,720498.0,11436.47619047619
2l8mi8pme9,facebook,MALE,29.0,en,sem-brand,google,Web,Mac Desktop,Safari,0,0,151,31,3364129.0,22427.52666666667
ak6cb4b9dl,facebook,FEMALE,25.0,en,direct,direct,iOS,iPhone,-unknown-,1,1,152,17,2775063.0,18137.666666666668
d5ot5pg57p,basic,MALE,34.0,en,direct,direct,Web,Mac Desktop,Chrome,1,0,13,6,673911.0,51839.307692307695
nb8sl9dc2x,basic,FEMALE,35.0,en,direct,direct,Web,Mac Desktop,Firefox,1,0,20,13,483725.0,24186.25
pf9rj1119n,facebook,MALE,26.0,en,direct,direct,iOS,iPhone,-unknown-,1,1,5,5,251940.0,50388.0
5ojbh6ezca,basic,FEMALE,35.0,en,direct,direct,Web,iPhone,Mobile Safari,1,0,143,28,2698649.0,18871.671328671328
g850o4pfg6,facebook,MALE,35.0,en,direct,direct,Web,Mac Desktop,Firefox,1,0,7,5,15078.0,2513.0
mndzdmbgay,basic,FEMALE,30.0,en,sem-brand,google,Web,iPhone,Mobile Safari,1,0,4,3,6962.0,2320.6666666666665
43dlpl95nh,facebook,MALE,29.0,en,direct,direct,Web,Mac Desktop,Safari,0,0,11,7,1026239.0,102623.9
hw81onsih2,basic,FEMALE,40.0,en,direct,direct,Web,Windows Desktop,Firefox,0,0,2,2,2501.0,2501.0
qk8jbx7zow,facebook,MALE,23.0,en,direct,direct,Web,Mac Desktop,Chrome,1,0,15,8,1726833.0,123345.21428571428
b439vlb4y2,facebook,FEMALE,28.0,en,direct,direct,Web,iPhone,Mobile Safari,1,0,245,28,2887081.0,11784.004081632653
ds12mhrm3n,basic,FEMALE,38.0,en,direct,direct,iOS,iPhone,-unknown-,1,1,43,10,323575.0,7704.166666666667
l9ib3mo2h8,facebook,MALE,40.0,en,direct,direct,Web,Windows Desktop,Firefox,1,0,154,11,1158652.0,7523.714285714285
vni60971mu,facebook,MALE,21.0,en,direct,direct,Web,Mac Desktop,Safari,1,0,169,16,2696636.0,16051.40476190476
8aht9ovf0j,facebook,FEMALE,23.0,en,direct,direct,iOS,iPhone,-unknown-,0,1,117,9,1087099.0,9371.543103448275
k8dc5fvrw1,facebook,MALE,28.0,en,direct,direct,Android,Other/Unknown,-unknown-,0,0,11,7,71775.0,7177.5
mlpcfbjw62,facebook,FEMALE,22.0,en,sem-non-brand,google,Web,Mac Desktop,Safari,0,0,20,5,144886.0,7625.578947368421
d8v9yp50nd,facebook,MALE,53.0,ko,content,google,Web,Windows Desktop,IE,0,0,20,8,610755.0,32145.0
pg99oksiie,facebook,MALE,32.0,en,sem-non-brand,google,Web,Mac Desktop,Safari,1,0,27,10,1156478.0,44479.92307692308
qwxwlvr97f,facebook,MALE,50.0,en,content,google,Web,Mac Desktop,Safari,0,0,30,8,332649.0,11470.655172413792
upnn0c8696,facebook,FEMALE,27.0,en,direct,direct,iOS,iPhone,-unknown-,0,1,60,11,173629.0,2942.864406779661
g2844yhnme,facebook,MALE,33.0,en,direct,direct,iOS,iPhone,-unknown-,0,1,47,10,181761.0,3951.3260869565215
cwz893ndyi,facebook,MALE,38.0,en,direct,direct,Web,Windows Desktop,Firefox,0,0,147,21,2709815.0,18434.115646258502
0qe2bk4ur0,facebook,FEMALE,22.0,en,sem-brand,google,Web,Mac Desktop,Firefox,1,0,2,2,5082.0,5082.0
az0wc4caft,facebook,FEMALE,30.0,en,direct,direct,iOS,iPhone,-unknown-,1,1,71,8,501697.0,7167.1
8iuo70ukup,basic,FEMALE,29.0,en,direct,direct,Web,Mac Desktop,Chrome,0,0,90,15,968645.0,10762.722222222224
plhh8fn5y1,basic,MALE,28.0,en,direct,direct,iOS,iPad,-unknown-,1,1,69,14,381793.0,5614.60294117647
qkq3mem7ne,basic,MALE,31.0,en,direct,direct,Web,iPad,Mobile Safari,0,0,157,14,1482112.0,9440.20382165605
63bl3mpw1z,basic,MALE,34.0,en,direct,direct,Web,Windows Desktop,Chrome,1,0,34,11,364287.0,10714.323529411764
c71x19nhuj,basic,FEMALE,37.0,en,sem-brand,google,Web,Mac Desktop,Safari,1,0,24,14,1530004.0,63750.166666666664
1lucmkmlgv,basic,MALE,44.0,en,sem-brand,google,Web,Mac Desktop,Firefox,1,0,131,19,1856884.0,14283.723076923075
u8amkrb80o,google,MALE,28.0,en,direct,direct,Android,Other/Unknown,-unknown-,0,0,21,8,110972.0,5548.6
46age0smoz,basic,MALE,45.0,en,sem-brand,google,Web,iPad,Mobile Safari,1,0,88,18,1962351.0,22555.758620689656
1t27smdr6n,basic,FEMALE,30.0,en,sem-brand,google,Web,Windows Desktop,Firefox,1,0,115,28,2727480.0,23717.217391304348
algitzhyr1,facebook,FEMALE,33.0,en,sem-brand,google,Web,Mac Desktop,Safari,0,0,105,16,835975.0,8038.221153846154
r82g78miun,facebook,FEMALE,23.0,en,direct,direct,Web,Mac Desktop,Safari,0,0,22,10,266612.0,11591.826086956522
llrc40srxw,basic,MALE,28.0,en,sem-brand,google,Web,Mac Desktop,Firefox,0,0,32,6,874761.0,28218.09677419355
0mdom8icey,basic,FEMALE,33.0,ja,seo,google,Web,Mac Desktop,Chrome,1,0,7,4,1256565.0,209427.5
xdxuyxhw35,facebook,MALE,27.0,en,direct,direct,iOS,iPhone,Chrome Mobile,1,1,3,3,695365.0,347682.5
g6oxhpwsyu,facebook,MALE,32.0,en,direct,direct,Web,Windows Desktop,Firefox,0,0,6,4,43115.0,6159.285714285715
sj30b7q34s,basic,FEMALE,32.0,en,sem-non-brand,google,Web,Windows Desktop,Chrome,0,0,103,14,3028848.0,29694.58823529412
x5bam7qz1i,facebook,MALE,27.0,en,sem-brand,google,Web,Windows Desktop,Chrome,1,0,3,3,1746.0,582.0
3fzrejd64z,basic,FEMALE,22.0,en,direct,direct,iOS,iPhone,-unknown-,1,1,25,8,649041.0,27043.375
hw7j3gcbbo,basic,FEMALE,22.0,en,sem-brand,google,Web,Mac Desktop,Chrome,1,0,8,6,289636.0,36204.5
bsnb4icr5y,basic,MALE,23.0,en,direct,direct,Web,Mac Desktop,Chrome,1,0,35,22,1501305.0,42894.42857142857
6gdkgq08yh,basic,FEMALE,38.0,en,direct,direct,Web,Mac Desktop,Safari,1,0,19,10,665082.0,35004.31578947369
ozitdn4o2q,facebook,MALE,24.0,en,direct,direct,Web,Mac Desktop,Safari,1,0,22,12,166260.0,7557.272727272727
95c19rs2j8,basic,FEMALE,25.0,en,direct,direct,Web,Windows Desktop,Firefox,1,0,65,15,1233756.0,19277.4375
ja6dqcbqsw,basic,MALE,56.0,en,sem-brand,google,Web,Mac Desktop,Safari,1,0,102,30,3559394.0,34896.01960784314
vi2hmguz4e,facebook,MALE,33.0,en,sem-brand,google,Web,Mac Desktop,Chrome,1,0,15,7,1835239.0,131088.5
i6gkhlb1zx,basic,MALE,29.0,en,direct,direct,Web,Mac Desktop,Firefox,0,0,61,17,1182293.0,19704.883333333335
i11vi5tc8t,basic,FEMALE,38.0,en,direct,direct,Web,Windows Desktop,Chrome,1,0,171,28,4694405.0,27614.147058823528
95ub4hrwis,facebook,FEMALE,36.0,en,direct,direct,iOS,iPhone,-unknown-,0,1,37,9,103852.0,2884.777777777778
2v60zlvyzj,facebook,FEMALE,51.0,en,direct,direct,Web,Mac Desktop,Safari,0,0,42,8,854449.0,20840.219512195123
9yhdqqlbn0,facebook,MALE,38.0,en,direct,direct,Web,Windows Desktop,Chrome,0,0,23,14,418243.0,18184.478260869564
la58z2rtla,basic,MALE,50.0,en,sem-brand,google,Web,Mac Desktop,Safari,1,0,176,31,2813130.0,15983.693181818182
w9jm1zpwfp,facebook,FEMALE,25.0,en,direct,direct,Web,Windows Desktop,Chrome,1,0,175,26,4041010.0,22326.022099447513
p4128l6458,facebook,MALE,46.0,en,sem-brand,google,Web,Mac Desktop,Chrome,0,0,32,7,280272.0,9041.032258064515
tv1xsnkk4z,facebook,FEMALE,28.0,en,direct,direct,Web,Mac Desktop,Safari,1,0,71,12,1588497.0,22692.814285714285
thjpnl4ay1,facebook,MALE,56.0,en,direct,direct,Web,Windows Desktop,Chrome,1,0,10,6,202717.0,20271.7
bc8u71jaiy,facebook,FEMALE,31.0,en,direct,direct,iOS,iPhone,-unknown-,1,1,9,7,12004.0,1500.5
wqgys84s4l,basic,MALE,36.0,en,direct,direct,Web,Mac Desktop,Safari,1,0,38,10,505419.0,13659.972972972972
5a0vc3nsi8,basic,MALE,44.0,en,direct,direct,Web,Windows Desktop,Chrome,0,0,100,21,2212824.0,22351.757575757576
3zj0snyfr3,facebook,MALE,42.0,en,sem-non-brand,google,Web,Mac Desktop,Chrome,1,0,270,14,2360647.0,8775.639405204462
s24cdriqbm,basic,FEMALE,27.0,en,direct,direct,Web,Mac Desktop,Safari,1,0,151,14,769196.0,5127.973333333333
t67n8i1y1w,facebook,MALE,35.0,en,sem-brand,google,Web,Mac Desktop,Safari,0,0,56,14,1224248.0,21478.035087719298
2oq8nygcfm,basic,MALE,31.0,en,direct,direct,Web,Windows Desktop,Chrome,0,0,8,6,23395.0,2924.375
webq6r1ml3,basic,FEMALE,34.0,en,direct,direct,Web,Mac Desktop,Chrome,0,0,236,27,1980419.0,8321.088235294117
sbs3x6w3ki,facebook,FEMALE,63.0,en,direct,direct,Web,Windows Desktop,IE,1,0,33,8,503913.0,15747.28125
kzzxfckq52,facebook,MALE,25.0,fr,direct,direct,Web,Mac Desktop,Chrome,1,0,169,11,3380282.0,20120.72619047619
ymdlk0rwiy,facebook,MALE,26.0,en,direct,direct,Web,Windows Desktop,Chrome,0,0,6,5,3104.0,620.8
zk63qhllel,facebook,MALE,25.0,en,direct,direct,Web,Mac Desktop,Chrome,0,0,25,12,124085.0,4963.4
06o3idddl4,basic,MALE,42.0,en,sem-non-brand,google,Web,Mac Desktop,Safari,1,0,160,16,1886387.0,11716.689440993789
xfe78vui0j,facebook,MALE,28.0,en,direct,direct,iOS,iPhone,-unknown-,1,1,22,9,172025.0,8191.666666666667
4r2fe7zy9n,basic,MALE,31.0,en,direct,direct,Web,Mac Desktop,Chrome,0,0,98,25,1504846.0,15513.876288659794
cc0n4v7631,facebook,MALE,20.0,en,direct,direct,Web,Mac Desktop,Chrome,0,0,159,17,2921331.0,18032.90740740741
grsl34rswl,basic,FEMALE,67.0,en,sem-brand,google,Web,Mac Desktop,Safari,1,0,9,5,46267.0,5783.375
o7ew9er39u,facebook,MALE,26.0,en,other,other,Web,Mac Desktop,Safari,0,0,8,6,47056.0,6722.285714285715
j31y0fks8v,basic,FEMALE,25.0,en,direct,direct,iOS,iPhone,-unknown-,0,1,51,16,1939366.0,38787.32
r0cud1sha0,basic,FEMALE,30.0,en,direct,direct,Web,iPad,Mobile Safari,1,0,7,5,180415.0,25773.571428571428
o9n9b4z96r,basic,MALE,24.0,en,direct,direct,Android,Other/Unknown,-unknown-,1,0,56,12,1410943.0,25195.410714285714
autncfbgpu,facebook,FEMALE,27.0,en,other,other,Web,Mac Desktop,Firefox,0,0,5,4,3625.0,906.25
0w4a7bhjfi,facebook,MALE,37.0,en,direct,direct,Web,Windows Desktop,Firefox,1,0,42,10,344269.0,8396.80487804878
wne2latjmm,basic,FEMALE,46.0,en,direct,direct,Web,Windows Desktop,Firefox,1,0,95,14,814568.0,8665.617021276596
99ekfgwnrp,facebook,FEMALE,28.0,en,direct,direct,iOS,iPhone,-unknown-,1,1,83,12,330460.0,3887.764705882353
n3u4xcyhp2,basic,MALE,29.0,en,direct,direct,Web,Windows Desktop,Chrome,1,0,36,14,1911343.0,51657.91891891892
k0qlraa7nr,facebook,FEMALE,49.0,en,sem-non-brand,google,Web,iPad,Mobile Safari,0,0,31,16,1647049.0,54901.63333333333
32m12u1nnu,facebook,MALE,30.0,en,direct,direct,Web,Windows Desktop,IE,1,0,112,24,2563071.0,23090.72972972973
zbd1d34mrs,facebook,FEMALE,28.0,en,direct,direct,Web,Mac Desktop,Safari,0,0,8,6,454156.0,64879.42857142857
7lqr50fqfn,facebook,MALE,27.0,en,direct,direct,Web,Mac Desktop,Firefox,1,0,167,14,5219899.0,31445.17469879518
bd4dbu8h1z,facebook,MALE,30.0,en,direct,direct,iOS,iPhone,-unknown-,0,1,39,11,460282.0,12112.684210526317
0f5rwj6a0q,facebook,MALE,27.0,en,direct,direct,iOS,iPhone,-unknown-,0,1,17,9,104560.0,6535.0
8ef6dcm7e9,facebook,FEMALE,25.0,en,direct,direct,Web,Windows Desktop,Chrome,0,0,2,2,4503.0,4503.0
ort2csyaaa,basic,FEMALE,66.0,en,direct,direct,Web,Mac Desktop,Safari,1,0,224,16,2194742.0,9841.892376681615
